,Baseline,Baseline,Baseline,Baseline,0-Shot | Notes,0-Shot | Notes,0-Shot | Notes,0-Shot | Notes,0-Shot | Summary,0-Shot | Summary,0-Shot | Summary,0-Shot | Summary,5-Shot | Summary,5-Shot | Summary,5-Shot | Summary,5-Shot | Summary,10-Shot | Summary,10-Shot | Summary,10-Shot | Summary,10-Shot | Summary,20-Shot | Summary,20-Shot | Summary,20-Shot | Summary,20-Shot | Summary,50-Shot | Summary,50-Shot | Summary,50-Shot | Summary,50-Shot | Summary,0-Shot CoT | Notes,0-Shot CoT | Notes,0-Shot CoT | Notes,0-Shot CoT | Notes,0-Shot CoT | Summary,0-Shot CoT | Summary,0-Shot CoT | Summary,0-Shot CoT | Summary,5-Shot CoT | Summary,5-Shot CoT | Summary,5-Shot CoT | Summary,5-Shot CoT | Summary,10-Shot CoT | Summary,10-Shot CoT | Summary,10-Shot CoT | Summary,10-Shot CoT | Summary,20-Shot CoT | Summary,20-Shot CoT | Summary,20-Shot CoT | Summary,20-Shot CoT | Summary,50-Shot CoT | Summary,50-Shot CoT | Summary,50-Shot CoT | Summary,50-Shot CoT | Summary
,all,long,medium,short,all,long,medium,short,all,long,medium,short,all,long,medium,short,all,long,medium,short,all,long,medium,short,all,long,medium,short,all,long,medium,short,all,long,medium,short,all,long,medium,short,all,long,medium,short,all,long,medium,short,all,long,medium,short
Aggregate/MCC/MCC,"0.05 (-0.01, 0.11)",--,--,--,"0.60 (0.55, 0.65)","0.46 (0.36, 0.55)","0.64 (0.55, 0.72)","0.65 (0.56, 0.73)","0.54 (0.49, 0.59)","0.45 (0.35, 0.55)","0.56 (0.48, 0.65)","0.56 (0.47, 0.65)","0.57 (0.51, 0.62)","0.47 (0.36, 0.56)","0.61 (0.52, 0.69)","0.59 (0.49, 0.68)","0.58 (0.53, 0.63)","0.52 (0.42, 0.60)","0.57 (0.49, 0.66)","0.62 (0.54, 0.71)","0.57 (0.52, 0.62)","0.49 (0.39, 0.59)","0.57 (0.48, 0.66)","0.61 (0.52, 0.70)","0.60 (0.55, 0.65)","0.51 (0.42, 0.60)","0.65 (0.56, 0.72)","0.61 (0.52, 0.70)","0.57 (0.52, 0.62)","0.44 (0.34, 0.53)","0.61 (0.52, 0.69)","0.62 (0.54, 0.71)","0.56 (0.51, 0.61)","0.45 (0.35, 0.54)","0.59 (0.51, 0.68)","0.61 (0.51, 0.69)","0.62 (0.57, 0.67)","0.50 (0.40, 0.59)","0.65 (0.56, 0.72)","0.68 (0.59, 0.76)","0.61 (0.57, 0.67)","0.51 (0.41, 0.60)","0.66 (0.58, 0.73)","0.64 (0.56, 0.72)","0.60 (0.56, 0.65)","0.58 (0.49, 0.66)","0.62 (0.53, 0.69)","0.58 (0.49, 0.67)","0.59 (0.53, 0.63)","0.49 (0.39, 0.58)","0.62 (0.54, 0.70)","0.61 (0.53, 0.70)"
Aggregate/Accuracy/Accuracy,"0.52 (0.49, 0.56)",--,--,--,"0.80 (0.77, 0.82)","0.74 (0.70, 0.79)","0.82 (0.78, 0.86)","0.83 (0.79, 0.87)","0.77 (0.74, 0.80)","0.74 (0.69, 0.78)","0.78 (0.73, 0.82)","0.79 (0.75, 0.84)","0.78 (0.76, 0.81)","0.75 (0.70, 0.79)","0.80 (0.76, 0.84)","0.80 (0.76, 0.84)","0.79 (0.77, 0.82)","0.77 (0.72, 0.81)","0.78 (0.74, 0.83)","0.82 (0.78, 0.86)","0.79 (0.76, 0.81)","0.76 (0.71, 0.80)","0.78 (0.74, 0.83)","0.81 (0.77, 0.86)","0.80 (0.77, 0.82)","0.77 (0.72, 0.81)","0.82 (0.78, 0.86)","0.81 (0.77, 0.85)","0.78 (0.76, 0.81)","0.73 (0.68, 0.78)","0.80 (0.76, 0.84)","0.82 (0.78, 0.86)","0.78 (0.76, 0.81)","0.74 (0.69, 0.78)","0.80 (0.75, 0.84)","0.81 (0.77, 0.85)","0.81 (0.78, 0.83)","0.76 (0.71, 0.80)","0.82 (0.78, 0.86)","0.84 (0.81, 0.88)","0.81 (0.78, 0.83)","0.77 (0.72, 0.81)","0.83 (0.79, 0.86)","0.83 (0.79, 0.87)","0.80 (0.78, 0.83)","0.80 (0.76, 0.84)","0.80 (0.76, 0.84)","0.80 (0.75, 0.84)","0.79 (0.77, 0.81)","0.75 (0.70, 0.80)","0.81 (0.76, 0.85)","0.81 (0.77, 0.86)"
Aggregate/F1/Micro,"0.52 (0.49, 0.56)",--,--,--,"0.80 (0.77, 0.82)","0.74 (0.70, 0.79)","0.82 (0.78, 0.86)","0.83 (0.79, 0.87)","0.77 (0.74, 0.80)","0.74 (0.69, 0.78)","0.78 (0.73, 0.82)","0.79 (0.75, 0.84)","0.78 (0.76, 0.81)","0.75 (0.70, 0.79)","0.80 (0.76, 0.84)","0.80 (0.76, 0.84)","0.79 (0.77, 0.82)","0.77 (0.72, 0.81)","0.78 (0.74, 0.83)","0.82 (0.78, 0.86)","0.79 (0.76, 0.81)","0.76 (0.71, 0.80)","0.78 (0.74, 0.83)","0.81 (0.77, 0.86)","0.80 (0.77, 0.82)","0.77 (0.72, 0.81)","0.82 (0.78, 0.86)","0.81 (0.77, 0.85)","0.78 (0.76, 0.81)","0.73 (0.68, 0.78)","0.80 (0.76, 0.84)","0.82 (0.78, 0.86)","0.78 (0.76, 0.81)","0.74 (0.69, 0.78)","0.80 (0.75, 0.84)","0.81 (0.77, 0.85)","0.81 (0.78, 0.83)","0.76 (0.71, 0.80)","0.82 (0.78, 0.86)","0.84 (0.81, 0.88)","0.81 (0.78, 0.83)","0.77 (0.72, 0.81)","0.83 (0.79, 0.86)","0.83 (0.79, 0.87)","0.80 (0.78, 0.83)","0.80 (0.76, 0.84)","0.80 (0.76, 0.84)","0.80 (0.75, 0.84)","0.79 (0.77, 0.81)","0.75 (0.70, 0.80)","0.81 (0.76, 0.85)","0.81 (0.77, 0.86)"
Classwise/F1/False,"0.52 (0.52, 0.52)",--,--,--,"0.81 (0.81, 0.81)","0.70 (0.60, 0.81)","0.85 (0.84, 0.86)","0.82 (0.78, 0.86)","0.78 (0.77, 0.79)","0.71 (0.63, 0.80)","0.79 (0.78, 0.79)","0.78 (0.71, 0.84)","0.78 (0.78, 0.79)","0.74 (0.66, 0.82)","0.82 (0.81, 0.82)","0.80 (0.77, 0.84)","0.78 (0.78, 0.79)","0.74 (0.66, 0.82)","0.76 (0.76, 0.77)","0.82 (0.78, 0.85)","0.78 (0.78, 0.79)","0.73 (0.65, 0.81)","0.78 (0.78, 0.79)","0.85 (0.82, 0.88)","0.79 (0.78, 0.79)","0.72 (0.64, 0.80)","0.80 (0.80, 0.80)","0.80 (0.77, 0.84)","0.78 (0.77, 0.79)","0.70 (0.62, 0.78)","0.84 (0.84, 0.85)","0.82 (0.77, 0.87)","0.79 (0.79, 0.79)","0.76 (0.68, 0.83)","0.81 (0.80, 0.83)","0.82 (0.79, 0.85)","0.82 (0.82, 0.82)","0.71 (0.61, 0.82)","0.86 (0.85, 0.86)","0.84 (0.80, 0.87)","0.82 (0.82, 0.83)","0.76 (0.68, 0.83)","0.85 (0.85, 0.85)","0.82 (0.79, 0.86)","0.80 (0.79, 0.81)","0.79 (0.73, 0.85)","0.80 (0.79, 0.81)","0.78 (0.72, 0.84)","0.80 (0.79, 0.81)","0.74 (0.67, 0.80)","0.82 (0.82, 0.83)","0.83 (0.79, 0.87)"
Classwise/F1/True,"0.55 (0.54, 0.56)",--,--,--,"0.79 (0.79, 0.79)","0.75 (0.66, 0.84)","0.80 (0.80, 0.80)","0.81 (0.76, 0.86)","0.77 (0.75, 0.78)","0.76 (0.70, 0.82)","0.74 (0.72, 0.76)","0.79 (0.72, 0.85)","0.77 (0.76, 0.78)","0.75 (0.69, 0.82)","0.77 (0.76, 0.79)","0.79 (0.75, 0.84)","0.80 (0.80, 0.81)","0.77 (0.70, 0.84)","0.75 (0.73, 0.77)","0.78 (0.73, 0.83)","0.79 (0.78, 0.80)","0.76 (0.69, 0.83)","0.75 (0.73, 0.76)","0.80 (0.76, 0.85)","0.81 (0.81, 0.82)","0.78 (0.72, 0.85)","0.80 (0.79, 0.81)","0.80 (0.75, 0.84)","0.80 (0.78, 0.82)","0.74 (0.68, 0.81)","0.80 (0.79, 0.82)","0.82 (0.77, 0.87)","0.77 (0.76, 0.77)","0.75 (0.69, 0.81)","0.78 (0.78, 0.78)","0.78 (0.73, 0.84)","0.81 (0.81, 0.81)","0.76 (0.69, 0.84)","0.80 (0.80, 0.80)","0.84 (0.81, 0.88)","0.81 (0.80, 0.82)","0.76 (0.70, 0.83)","0.80 (0.79, 0.81)","0.82 (0.77, 0.87)","0.79 (0.77, 0.80)","0.81 (0.76, 0.86)","0.79 (0.77, 0.81)","0.80 (0.74, 0.86)","0.79 (0.77, 0.81)","0.78 (0.74, 0.83)","0.80 (0.79, 0.81)","0.77 (0.70, 0.85)"
