,Baseline,Baseline,Baseline,Baseline,0-Shot | Notes,0-Shot | Notes,0-Shot | Notes,0-Shot | Notes,0-Shot | Summary,0-Shot | Summary,0-Shot | Summary,0-Shot | Summary,5-Shot | Summary,5-Shot | Summary,5-Shot | Summary,5-Shot | Summary,10-Shot | Summary,10-Shot | Summary,10-Shot | Summary,10-Shot | Summary,20-Shot | Summary,20-Shot | Summary,20-Shot | Summary,20-Shot | Summary,50-Shot | Summary,50-Shot | Summary,50-Shot | Summary,50-Shot | Summary,0-Shot CoT | Notes,0-Shot CoT | Notes,0-Shot CoT | Notes,0-Shot CoT | Notes,0-Shot CoT | Summary,0-Shot CoT | Summary,0-Shot CoT | Summary,0-Shot CoT | Summary,5-Shot CoT | Summary,5-Shot CoT | Summary,5-Shot CoT | Summary,5-Shot CoT | Summary,10-Shot CoT | Summary,10-Shot CoT | Summary,10-Shot CoT | Summary,10-Shot CoT | Summary,20-Shot CoT | Summary,20-Shot CoT | Summary,20-Shot CoT | Summary,20-Shot CoT | Summary,50-Shot CoT | Summary,50-Shot CoT | Summary,50-Shot CoT | Summary,50-Shot CoT | Summary
,all,long,medium,short,all,long,medium,short,all,long,medium,short,all,long,medium,short,all,long,medium,short,all,long,medium,short,all,long,medium,short,all,long,medium,short,all,long,medium,short,all,long,medium,short,all,long,medium,short,all,long,medium,short,all,long,medium,short
Aggregate/MCC/MCC,"0.05 (-0.01, 0.11)",--,--,--,"0.28 (0.22, 0.33)","0.20 (0.09, 0.29)","0.28 (0.18, 0.36)","0.31 (0.22, 0.40)","0.27 (0.21, 0.33)","0.29 (0.19, 0.39)","0.26 (0.16, 0.36)","0.22 (0.11, 0.32)","0.25 (0.20, 0.31)","0.28 (0.19, 0.37)","0.24 (0.14, 0.34)","0.22 (0.11, 0.31)","0.28 (0.23, 0.34)","0.27 (0.17, 0.36)","0.28 (0.19, 0.37)","0.27 (0.17, 0.36)","0.33 (0.27, 0.38)","0.30 (0.21, 0.39)","0.33 (0.23, 0.42)","0.31 (0.21, 0.40)","0.29 (0.23, 0.34)","0.30 (0.20, 0.40)","0.32 (0.23, 0.41)","0.23 (0.12, 0.33)","0.30 (0.24, 0.36)","0.26 (0.16, 0.36)","0.27 (0.17, 0.37)","0.36 (0.27, 0.44)","0.33 (0.27, 0.38)","0.32 (0.22, 0.41)","0.34 (0.25, 0.44)","0.29 (0.19, 0.38)","0.31 (0.26, 0.36)","0.29 (0.19, 0.38)","0.37 (0.29, 0.45)","0.24 (0.14, 0.34)","0.34 (0.29, 0.39)","0.31 (0.22, 0.40)","0.34 (0.24, 0.42)","0.34 (0.24, 0.43)","0.35 (0.30, 0.40)","0.35 (0.26, 0.44)","0.34 (0.25, 0.43)","0.33 (0.23, 0.42)","0.35 (0.30, 0.40)","0.34 (0.25, 0.43)","0.36 (0.27, 0.45)","0.32 (0.22, 0.41)"
Aggregate/Accuracy/Accuracy,"0.52 (0.49, 0.55)",--,--,--,"0.58 (0.55, 0.61)","0.56 (0.51, 0.62)","0.57 (0.52, 0.62)","0.60 (0.54, 0.65)","0.62 (0.58, 0.65)","0.62 (0.57, 0.67)","0.61 (0.56, 0.66)","0.61 (0.56, 0.66)","0.56 (0.53, 0.59)","0.59 (0.54, 0.65)","0.56 (0.51, 0.62)","0.54 (0.48, 0.59)","0.59 (0.56, 0.62)","0.59 (0.54, 0.64)","0.59 (0.54, 0.65)","0.58 (0.52, 0.63)","0.62 (0.59, 0.65)","0.62 (0.56, 0.67)","0.63 (0.58, 0.68)","0.61 (0.55, 0.66)","0.61 (0.58, 0.64)","0.63 (0.58, 0.68)","0.62 (0.57, 0.67)","0.57 (0.52, 0.63)","0.62 (0.59, 0.65)","0.61 (0.56, 0.66)","0.61 (0.56, 0.66)","0.64 (0.59, 0.69)","0.63 (0.59, 0.66)","0.63 (0.58, 0.68)","0.64 (0.59, 0.69)","0.61 (0.55, 0.66)","0.60 (0.57, 0.63)","0.61 (0.55, 0.65)","0.63 (0.58, 0.68)","0.56 (0.50, 0.61)","0.62 (0.59, 0.65)","0.62 (0.57, 0.67)","0.62 (0.56, 0.67)","0.63 (0.57, 0.68)","0.63 (0.60, 0.66)","0.64 (0.59, 0.69)","0.62 (0.57, 0.67)","0.63 (0.57, 0.68)","0.64 (0.61, 0.67)","0.64 (0.59, 0.69)","0.65 (0.60, 0.70)","0.63 (0.57, 0.68)"
Aggregate/F1/Micro,"0.52 (0.49, 0.55)",--,--,--,"0.58 (0.55, 0.61)","0.56 (0.51, 0.62)","0.57 (0.52, 0.62)","0.60 (0.54, 0.65)","0.62 (0.58, 0.65)","0.62 (0.57, 0.67)","0.61 (0.56, 0.66)","0.61 (0.56, 0.66)","0.56 (0.53, 0.59)","0.59 (0.54, 0.65)","0.56 (0.51, 0.62)","0.54 (0.48, 0.59)","0.59 (0.56, 0.62)","0.59 (0.54, 0.64)","0.59 (0.54, 0.65)","0.58 (0.52, 0.63)","0.62 (0.59, 0.65)","0.62 (0.56, 0.67)","0.63 (0.58, 0.68)","0.61 (0.55, 0.66)","0.61 (0.58, 0.64)","0.63 (0.58, 0.68)","0.62 (0.57, 0.67)","0.57 (0.52, 0.63)","0.62 (0.59, 0.65)","0.61 (0.56, 0.66)","0.61 (0.56, 0.66)","0.64 (0.59, 0.69)","0.63 (0.59, 0.66)","0.63 (0.58, 0.68)","0.64 (0.59, 0.69)","0.61 (0.55, 0.66)","0.60 (0.57, 0.63)","0.61 (0.55, 0.65)","0.63 (0.58, 0.68)","0.56 (0.50, 0.61)","0.62 (0.59, 0.65)","0.62 (0.57, 0.67)","0.62 (0.56, 0.67)","0.63 (0.57, 0.68)","0.63 (0.60, 0.66)","0.64 (0.59, 0.69)","0.62 (0.57, 0.67)","0.63 (0.57, 0.68)","0.64 (0.61, 0.67)","0.64 (0.59, 0.69)","0.65 (0.60, 0.70)","0.63 (0.57, 0.68)"
Classwise/F1/False,"0.53 (0.48, 0.58)",--,--,--,"0.55 (0.51, 0.59)","0.56 (0.43, 0.69)","0.59 (0.55, 0.63)","0.59 (0.56, 0.62)","0.60 (0.58, 0.62)","0.59 (0.50, 0.68)","0.61 (0.59, 0.64)","0.58 (0.49, 0.66)","0.54 (0.50, 0.58)","0.56 (0.43, 0.69)","0.60 (0.57, 0.63)","0.51 (0.50, 0.53)","0.57 (0.55, 0.59)","0.58 (0.46, 0.70)","0.58 (0.56, 0.60)","0.55 (0.52, 0.57)","0.60 (0.60, 0.60)","0.60 (0.50, 0.70)","0.62 (0.62, 0.62)","0.61 (0.56, 0.65)","0.61 (0.60, 0.61)","0.61 (0.53, 0.70)","0.62 (0.61, 0.64)","0.57 (0.52, 0.62)","0.60 (0.59, 0.61)","0.65 (0.58, 0.72)","0.61 (0.60, 0.62)","0.63 (0.59, 0.68)","0.62 (0.62, 0.62)","0.64 (0.55, 0.72)","0.64 (0.64, 0.65)","0.60 (0.56, 0.64)","0.59 (0.57, 0.61)","0.59 (0.48, 0.71)","0.66 (0.65, 0.67)","0.55 (0.52, 0.57)","0.60 (0.60, 0.61)","0.59 (0.48, 0.70)","0.63 (0.62, 0.64)","0.61 (0.56, 0.66)","0.62 (0.61, 0.62)","0.62 (0.51, 0.73)","0.64 (0.63, 0.65)","0.62 (0.57, 0.67)","0.63 (0.62, 0.63)","0.63 (0.54, 0.71)","0.65 (0.65, 0.66)","0.64 (0.60, 0.69)"
Classwise/F1/True,"0.52 (0.46, 0.59)",--,--,--,"0.54 (0.50, 0.58)","0.51 (0.39, 0.63)","0.60 (0.56, 0.65)","0.67 (0.65, 0.68)","0.59 (0.57, 0.61)","0.58 (0.50, 0.65)","0.63 (0.61, 0.65)","0.62 (0.54, 0.70)","0.52 (0.48, 0.57)","0.55 (0.43, 0.67)","0.57 (0.52, 0.61)","0.59 (0.57, 0.60)","0.56 (0.53, 0.59)","0.54 (0.42, 0.66)","0.62 (0.60, 0.64)","0.63 (0.61, 0.65)","0.59 (0.57, 0.61)","0.57 (0.47, 0.66)","0.65 (0.65, 0.66)","0.62 (0.61, 0.63)","0.59 (0.58, 0.60)","0.59 (0.53, 0.66)","0.62 (0.61, 0.63)","0.61 (0.58, 0.64)","0.60 (0.60, 0.61)","0.60 (0.55, 0.65)","0.65 (0.64, 0.66)","0.67 (0.65, 0.70)","0.59 (0.59, 0.60)","0.55 (0.46, 0.64)","0.66 (0.65, 0.66)","0.67 (0.64, 0.70)","0.55 (0.51, 0.59)","0.56 (0.45, 0.67)","0.64 (0.61, 0.67)","0.60 (0.59, 0.62)","0.59 (0.56, 0.61)","0.57 (0.47, 0.67)","0.62 (0.60, 0.65)","0.66 (0.63, 0.68)","0.61 (0.59, 0.62)","0.61 (0.53, 0.70)","0.66 (0.64, 0.68)","0.64 (0.61, 0.68)","0.60 (0.60, 0.61)","0.59 (0.52, 0.67)","0.67 (0.67, 0.67)","0.68 (0.64, 0.72)"
